profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0008233	-0.0855979065104522	0.9025339855097	0.999899375012738	No	No
speciation	combined	OG0001985	-0.048390282262158	0.855686946266197	0.999899375012738	No	No
speciation	combined	OG0009414	-0.0364343582188535	0.93749632938592	0.999899375012738	No	No
speciation	combined	OG0013109	-0.0303709660524107	0.970767515604136	0.999899375012738	No	No
speciation	combined	OG0005123	-0.0184740286277492	0.986490749870586	0.999899375012738	No	No
speciation	combined	OG0000104	-0.0130649976975372	0.76505762270657	0.999899375012738	No	No
speciation	combined	OG0009425	-0.010948988563752	0.98652897378127	0.999899375012738	No	No
speciation	combined	OG0000297	-0.00122946881351254	0.97606653868213	0.999899375012738	No	No
speciation	combined	OG0006762	0.000167093266341979	0.999899375012738	0.999899375012738	No	No
speciation	combined	OG0001265	0.00114426690173514	0.99297453315691	0.999899375012738	No	No
speciation	combined	OG0000079	0.00374978437989137	0.860669423281808	0.999899375012738	No	No
speciation	combined	OG0014392	0.00585725403994879	0.996549387596518	0.999899375012738	No	No
speciation	combined	OG0009156	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0010438	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0012130	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0015907	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0008183	0.0108066653913479	0.977267625756626	0.999899375012738	No	No
speciation	combined	OG0010059	0.0108066653913479	0.977267625756626	0.999899375012738	No	No
speciation	combined	OG0010770	0.0108066653913479	0.977267625756626	0.999899375012738	No	No
speciation	combined	OG0010855	0.0108066653913479	0.977267625756626	0.999899375012738	No	No
speciation	combined	OG0009056	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0009326	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0009681	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0012731	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0015920	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0009955	0.013114105569055	0.961153901877857	0.999899375012738	No	No
speciation	combined	OG0006627	0.0146578374989203	0.978166531205068	0.999899375012738	No	No
speciation	combined	OG0009317	0.0146578374989203	0.978166531205068	0.999899375012738	No	No
speciation	combined	OG0009417	0.0163910211710639	0.961840081109299	0.999899375012738	No	No
speciation	combined	OG0010045	0.0170207884888475	0.944696014673455	0.999899375012738	No	No
speciation	combined	OG0010046	0.017277763513052	0.97848480298192	0.999899375012738	No	No
